order_id,checkout_id,brand_id,retailer_id,order_amount,has_discount,fees_percentage,payment_cost_percentage,shipping_cost_euro
5016,2128,389,4418,"155,74",0,"0,15","0,05","22,6777919"
2894,1259,391,149,"242,76",0,"0,15","0,05","13,75"
8487,2450,391,149,"277,44",0,"0,15","0,05","11,6"
6926,2603,391,902,"208,08",0,"0,15","0,05","10,67"
6483,952,391,2209,"173,4",0,"0,15","0,05","9,8"
9978,3496,391,4434,"414,27",100,"0,05","0,05","8,08"
5790,2223,391,4970,"317,03",100,"0,05","0,05",11
3498,381,393,1025,"121,8",0,"0,15","0,05",4
8510,3049,393,5896,"143,04",0,"0,15","0,05",4
3245,975,394,2157,"133,2",100,"0,05","0,05","20,32"
9562,3353,396,781,"312,3",0,"0,15","0,05","29,5676171"
2124,746,396,1761,474,0,"0,15","0,05",16
4867,1704,396,1761,458,0,"0,15","0,05","57,957791"
11651,3872,396,4501,750,0,"0,15","0,05","59,0220569"
1622,654,400,160,"122,64",0,"0,15","0,05","8,08"
1914,905,400,1912,"128,72",0,"0,15","0,05","11,15"
1661,798,400,1975,"105,2",0,"0,15","0,05","15,24"
2037,937,400,2190,"131,98",0,"0,15","0,05","10,99"
2414,1110,400,2627,"149,64",0,"0,15","0,05","9,42"
8807,3133,400,3330,"132,6",100,"0,05","0,05","10,49"
10574,3650,400,6707,"150,48",0,"0,15","0,05","9,74"
2340,993,401,1555,"110,2",0,"0,15","0,05","13,75"
1576,678,401,1685,105,0,"0,15","0,05","13,75"
1565,762,401,1923,"101,35",100,"0,05","0,05","13,75"
1723,818,401,2027,"157,4",100,"0,05","0,05","13,75"
1726,821,401,2035,101,100,"0,05","0,05","13,75"
1869,887,401,2131,104,100,"0,05","0,05","13,75"
2224,1011,401,2452,108,0,"0,15","0,05","13,75"
8243,2957,401,3619,"116,4",100,"0,05","0,05","13,75"
6534,2464,403,35,"195,85",0,"0,15","0,05",35
2741,1246,403,2064,"219,33",0,"0,15","0,05",12
6621,2217,403,2064,"433,64",0,"0,15","0,05",35
3553,1519,404,2167,132,0,"0,15","0,05",7
2846,1280,404,3159,"237,6",0,"0,15","0,05","24,6733814"
5380,1914,404,3159,"501,6",0,"0,15","0,05",7
2943,1328,404,3275,132,0,"0,15","0,05","9,71"
8120,2918,404,5760,"158,4",0,"0,15","0,05","8,09"
1910,3801,409,902,100,0,"0,15","0,05","8,5"
7053,1241,409,979,100,0,"0,15","0,05","8,5"
1683,803,409,1046,105,0,"0,15","0,05","15,5"
3830,1788,409,1159,100,0,"0,15","0,05","8,5"
2512,1146,409,2280,100,0,"0,15","0,05","9,94"
2857,1286,409,3181,100,0,"0,15","0,05","8,5"
3669,1550,409,3251,150,0,"0,15","0,05",13
4296,1624,409,3317,100,0,"0,15","0,05","8,5"
5241,2374,409,4682,100,0,"0,15","0,05","8,5"
6909,2569,409,5296,100,0,"0,15","0,05","9,94"
5773,407,410,920,"136,74",0,"0,15","0,05","9,73"
2050,389,410,1085,"431,52",0,"0,15","0,05","8,88"
2536,496,410,1285,"274,98",0,"0,15","0,05","8,61"
7220,3017,410,1285,"367,5",0,"0,15","0,05","10,66"
6021,2283,410,1414,"157,5",0,"0,15","0,05","9,47"
5841,1329,410,1775,"202,44",0,"0,15","0,05","10,19"
11349,2819,410,1775,"129,96",0,"0,15","0,05","9,73"
2174,989,410,2173,"145,8",0,"0,15","0,05","9,76"
2633,1208,410,2531,"206,22",0,"0,15","0,05","8,49"
4855,1399,410,2531,"352,32",0,"0,15","0,05","8,49"
4823,1846,410,3272,"170,04",0,"0,15","0,05","7,89"
4059,1533,410,3816,"202,44",0,"0,15","0,05","8,49"
7169,1843,410,4419,"129,72",0,"0,15","0,05","9,73"
5168,1946,410,4597,"124,74",0,"0,15","0,05","8,11"
6326,2404,410,5134,"308,35",0,"0,15","0,05","11,97"
7123,2629,410,5440,"232,95",0,"0,15","0,05","13,45"
9366,3315,410,6294,"134,76",0,"0,15","0,05","9,73"
7415,1858,411,1761,"413,16",0,"0,15","0,05",16
2624,1208,411,2531,"327,52",0,"0,15","0,05","43,6036429"
1883,895,413,2139,"172,8",0,"0,15","0,05","14,5378768"
2466,1096,413,2278,"172,8",0,"0,15","0,05",4
2848,1160,414,1233,"241,56",0,"0,15","0,05","26,875451"
5780,2285,414,1388,"458,76",0,"0,15","0,05","15,5499717"
1660,796,414,1994,126,0,"0,15","0,05","5,75878977"
7500,921,415,17,"130,8",0,"0,15","0,05","8,94"
8008,2778,415,160,"130,8",0,"0,15","0,05","8,94"
1589,1849,415,180,"130,8",0,"0,15","0,05","12,6662058"
1819,822,415,233,"130,8",0,"0,15","0,05","10,0805125"
4987,922,415,233,"228,9",0,"0,15","0,05","14,8399053"
2088,358,415,1007,"130,8",0,"0,15","0,05","8,5"
1740,601,415,1259,"130,8",0,"0,15","0,05","8,5"
8335,2575,415,1263,"130,8",0,"0,15","0,05","8,94"
1586,678,415,1685,"130,8",0,"0,15","0,05","8,5"
4581,1748,415,1685,"130,8",0,"0,15","0,05","8,2341924"
2400,758,415,1903,"130,8",0,"0,15","0,05","11,8071248"
5574,2128,415,4418,"130,8",0,"0,15","0,05","14,7130471"
7049,2602,415,4624,"130,8",0,"0,15","0,05","8,94"
7613,2504,415,5294,"130,8",0,"0,15","0,05","8,94"
11046,3951,415,5689,"130,8",0,"0,15","0,05","8,94"
9675,3420,415,6410,"130,8",0,"0,15","0,05","8,94"
10107,3530,415,6566,"163,5",100,"0,05","0,05","8,94"
11386,3877,415,6944,"130,8",0,"0,15","0,05","8,94"
10872,3701,416,2079,"159,16",0,"0,15","0,05",5
2508,1145,416,2785,"215,15",0,"0,15","0,05","12,4"
9297,1147,416,2785,"459,66",0,"0,15","0,05","65,0969293"
10683,3157,416,6078,"123,2",0,"0,15","0,05","12,3992779"
1861,530,419,905,"122,74",0,"0,15","0,05",10
4192,727,419,940,"121,49",0,"0,15","0,05",10
2436,320,419,979,"124,02",0,"0,15","0,05",10
1794,3224,419,1574,"123,03",0,"0,15","0,05",10
2423,1096,419,2278,"126,08",0,"0,15","0,05",10
2195,1002,419,2390,"245,52",0,"0,15","0,05","11,8729137"
2622,1208,419,2531,"135,54",0,"0,15","0,05",10
2313,1058,419,2542,"242,75",0,"0,15","0,05","36,3786864"
7009,2602,419,4624,"120,89",0,"0,15","0,05",10
7193,1723,420,184,"187,2",0,"0,15","0,05","8,69"
1905,204,420,319,"364,8",0,"0,15","0,05","13,9"
2008,315,420,410,252,0,"0,15","0,05","13,18"
7705,1076,420,410,"337,2",0,"0,15","0,05","11,53"
3026,928,420,797,"400,8",0,"0,15","0,05","13,6"
1784,865,420,1729,156,0,"0,15","0,05","13,9"
1981,894,420,1729,126,0,"0,15","0,05","13,9"
2049,923,420,1729,126,0,"0,15","0,05","11,46"
8069,2852,420,5706,"249,6",0,"0,15","0,05","8,69"
9593,2965,422,5832,108,0,"0,15","0,05",7
1818,742,424,1875,"215,1",0,"0,15","0,05","13,24"
2386,1097,424,2613,"215,1",100,"0,05","0,05","11,13"
11000,3786,424,5689,"297,48",0,"0,15","0,05","14,52"
9495,3106,425,271,"113,59",0,"0,15","0,05","17,1"
10822,2772,425,979,"105,34",0,"0,15","0,05","9,19"
4614,1791,425,1165,"278,72",0,"0,15","0,05",30
7337,2684,425,1213,"128,81",0,"0,15","0,05",18
2373,559,425,1412,"146,31",0,"0,15","0,05","17,1"
2931,698,425,1798,"101,12",0,"0,15","0,05","17,1"
2064,790,425,1957,"124,46",0,"0,15","0,05","17,1"
8728,3044,425,2703,"127,31",0,"0,15","0,05","6,3"
2479,1131,425,2721,"113,96",0,"0,15","0,05",17
2609,1201,425,2910,"156,12",0,"0,15","0,05","17,1"
3303,1209,425,2910,"118,11",0,"0,15","0,05",17
3570,1533,425,3816,"106,24",0,"0,15","0,05",18
10698,1878,425,4183,"125,84",0,"0,15","0,05","17,6"
5962,2270,425,4828,"107,29",0,"0,15","0,05","17,6"
11248,2147,425,4876,"105,6",0,"0,15","0,05","17,1"
6623,2404,425,5134,"103,96",0,"0,15","0,05",17
8320,2678,425,5417,"185,48",0,"0,15","0,05",19
7733,2797,425,5647,"117,21",0,"0,15","0,05","17,1"
8697,3069,425,5991,"130,08",0,"0,15","0,05","17,6"
10251,3705,425,6119,"103,26",0,"0,15","0,05","17,1"
10568,3650,425,6707,"163,14",0,"0,15","0,05",19
10811,3730,425,6802,"101,85",0,"0,15","0,05","17,1"
2656,1107,426,1613,"120,5",0,"0,15","0,05","8,94"
6166,2329,426,2668,"165,6",100,"0,05","0,05","4,95"
3989,826,427,556,"154,8",0,"0,15","0,05","57,44"
5368,1729,427,556,"154,8",0,"0,15","0,05","34,69"
9076,3216,427,6183,"147,6",0,"0,15","0,05","30,08"
10770,3719,427,6718,"168,48",0,"0,15","0,05","35,92"
2377,2784,428,557,"495,42",0,"0,15","0,05","46,6828476"
1856,832,429,8,"411,32",0,"0,15","0,05","32,78"
8869,3075,429,8,"143,45",0,"0,15","0,05","26,29"
9560,2821,429,17,"418,85",0,"0,15","0,05","32,74"
6607,2482,429,265,"180,65",0,"0,15","0,05","25,25"
2002,517,429,369,"384,78",100,"0,05","0,05",30
1998,927,429,428,"141,48",0,"0,15","0,05","20,93"
2215,1013,429,519,125,0,"0,15","0,05","24,59"
10487,2539,429,519,"111,98",0,"0,15","0,05","19,32"
6377,806,429,1057,"121,81",0,"0,15","0,05","21,92"
9071,2426,429,1057,"122,34",0,"0,15","0,05","21,92"
2401,1107,429,1613,"120,07",0,"0,15","0,05","19,97"
1852,774,429,1685,"225,77",0,"0,15","0,05","20,77"
6503,2156,429,1685,"121,08",0,"0,15","0,05","15,77"
4321,814,429,1737,"122,52",0,"0,15","0,05","23,27"
1935,908,429,2039,"246,6",0,"0,15","0,05","32,78"
4698,1782,429,2055,"154,56",0,"0,15","0,05","25,36"
8589,3090,429,2133,"168,37",100,"0,05","0,05","20,26"
2029,934,429,2165,"194,05",100,"0,05","0,05","18,48"
8944,3173,429,2321,"114,73",0,"0,15","0,05","26,63"
4922,1764,429,2697,"128,94",0,"0,15","0,05","17,32"
6047,1870,429,2697,"128,33",0,"0,15","0,05","15,72"
8823,3045,429,2697,"170,06",0,"0,15","0,05","17,28"
2926,1173,429,2798,"143,04",100,"0,05","0,05","18,48"
2601,1164,429,2850,"387,56",100,"0,05","0,05","22,9"
5776,2220,429,4923,"103,5",0,"0,15","0,05","29,78"
8394,2814,429,4923,"153,1",0,"0,15","0,05","20,87"
2496,358,433,1007,117,0,"0,15","0,05","2,39"
4852,1006,433,2287,"107,5",0,"0,15","0,05","5,3"
1867,654,434,160,"126,78",0,"0,15","0,05","13,75"
1937,763,434,164,"122,02",0,"0,15","0,05","8,94"
2760,932,434,164,"152,53",0,"0,15","0,05","9,44"
8420,2691,434,1213,"137,28",0,"0,15","0,05","8,6"
4655,828,434,1259,"126,78",0,"0,15","0,05","8,6"
4108,1634,434,1441,"122,02",0,"0,15","0,05","8,6"
1865,774,434,1685,"139,72",0,"0,15","0,05","20,05"
2015,858,434,2095,"110,74",0,"0,15","0,05","22,45"
2513,1132,434,2684,"129,16",100,"0,05","0,05","9,44"
3822,1518,434,3792,"137,27",0,"0,15","0,05","8,6"
9785,3347,434,6307,"101,68",0,"0,15","0,05","11,73"
11041,3648,434,6613,"122,02",0,"0,15","0,05","13,6128004"
6495,2419,435,2412,"111,84",0,"0,15","0,05","30,94"
1965,2766,436,17,"105,52",0,"0,15","0,05","5,84"
6244,2272,436,351,"131,9",0,"0,15","0,05","6,24"
2525,505,436,1233,"105,52",0,"0,15","0,05","6,24"
4252,1713,436,4263,"105,52",0,"0,15","0,05","5,84"
4367,1720,436,4275,100,0,"0,15","0,05","5,84"
8314,2507,436,4275,100,0,"0,15","0,05","5,84"
5518,2085,436,4757,"105,52",0,"0,15","0,05","5,84"
6740,2516,436,5302,"105,51",0,"0,15","0,05","6,24"
10417,3584,436,6638,"105,52",0,"0,15","0,05","5,84"
2918,791,438,172,"130,92",0,"0,15","0,05","17,95"
4762,1753,438,180,129,0,"0,15","0,05","16,27"
7282,2562,438,180,"131,4",0,"0,15","0,05","16,27"
2163,605,438,194,"173,58",0,"0,15","0,05","17,95"
1971,315,438,410,"138,6",0,"0,15","0,05","17,03"
7704,1076,438,410,"125,4",0,"0,15","0,05","29,23"
2233,721,438,1173,"127,2",0,"0,15","0,05","18,38"
7919,2661,438,1173,"124,8",0,"0,15","0,05","18,38"
2374,559,438,1412,"184,8",0,"0,15","0,05","17,95"
4590,1763,438,1412,165,0,"0,15","0,05","20,645414"
2169,993,438,1555,"125,52",0,"0,15","0,05","17,03"
2351,627,438,1599,"125,4",0,"0,15","0,05","17,03"
9649,2647,438,1599,"145,2",0,"0,15","0,05","18,38"
4485,847,438,1609,"123,36",0,"0,15","0,05","16,27"
2067,790,438,1957,108,0,"0,15","0,05","24,02"
1985,817,438,2022,"130,08",0,"0,15","0,05","18,89"
2412,1108,438,2105,"125,4",0,"0,15","0,05","17,03"
5599,1109,438,2105,"171,6",0,"0,15","0,05","16,27"
6424,2135,438,2105,"244,2",0,"0,15","0,05","16,32"
8979,949,438,2226,"125,4",0,"0,15","0,05","16,42"
2125,970,438,2278,"121,68",0,"0,15","0,05","17,95"
2234,1020,438,2467,"164,16",0,"0,15","0,05","18,38"
2757,1252,438,3056,"138,6",0,"0,15","0,05","17,03"
7510,2723,438,5048,"125,4",0,"0,15","0,05","16,27"
10207,2740,438,5048,"124,8",0,"0,15","0,05","17,5883738"
6810,2897,438,5329,126,0,"0,15","0,05","18,38"
7314,3424,438,5417,"172,8",0,"0,15","0,05","10,2455285"
9583,2965,438,5832,120,0,"0,15","0,05","16,27"
9438,3335,438,6213,"125,4",0,"0,15","0,05","16,27"
7499,921,439,17,"140,4",0,"0,15","0,05",18
11698,3545,439,17,"185,68",0,"0,15","0,05",18
8681,2402,439,556,"222,72",0,"0,15","0,05",18
4467,806,439,1057,"126,6",0,"0,15","0,05",18
9041,2426,439,1057,"139,26",0,"0,15","0,05",18
2251,608,439,1110,252,0,"0,15","0,05",18
7802,2807,439,1227,"166,92",0,"0,15","0,05",18
10955,3195,439,1227,"166,92",0,"0,15","0,05",18
5784,2285,439,1388,"331,2",0,"0,15","0,05",18
7063,1891,439,1609,"131,2",0,"0,15","0,05",18
2121,746,439,1761,705,0,"0,15","0,05",18
2720,971,439,1761,520,0,"0,15","0,05",18
4866,1704,439,1761,200,0,"0,15","0,05",18
8989,2717,439,1761,"611,65",0,"0,15","0,05",18
6749,2519,439,2177,"139,26",0,"0,15","0,05",18
2239,1025,439,2461,192,0,"0,15","0,05",18
3181,1429,439,3468,"162,4",0,"0,15","0,05",18
8241,2957,439,3619,210,0,"0,15","0,05",18
3821,1518,439,3792,"480,8",0,"0,15","0,05",18
7077,2315,439,5042,"721,2",0,"0,15","0,05",18
10974,3169,439,5042,"714,58",0,"0,15","0,05",18
10259,3577,439,6452,"259,76",0,"0,15","0,05",18
6361,1921,442,233,"126,6",0,"0,15","0,05","43,2"
11236,3071,442,233,"128,58",0,"0,15","0,05","43,2"
6522,2951,442,1788,"680,4",0,"0,15","0,05","106,8"
2593,1741,442,2278,"121,53",0,"0,15","0,05","43,2"
4497,1765,442,4347,"124,06",0,"0,15","0,05","43,2"
7271,2145,442,4877,"255,72",0,"0,15","0,05",54
5720,2202,442,4936,"346,89",100,"0,05","0,05",54
7120,2631,442,5084,"321,55",0,"0,15","0,05","81,43"
6781,2532,442,5322,"126,6",100,"0,05","0,05","43,2"
7913,2868,442,5664,"156,98",0,"0,15","0,05",45
8371,3009,442,5866,"189,9",0,"0,15","0,05","74,88"
2616,1071,443,2333,195,0,"0,15","0,05","12,25"
2022,584,445,1517,"277,3",0,"0,15","0,05","16,39"
2629,1201,445,2910,"165,08",0,"0,15","0,05","17,66"
7726,2797,445,5647,"187,91",0,"0,15","0,05","15,39"
2713,820,446,1775,"177,12",0,"0,15","0,05","14,8176502"
9545,3373,446,6366,"354,24",0,"0,15","0,05","32,0305033"
2485,1110,448,2627,165,0,"0,15","0,05","10,3"
6442,2434,448,5212,165,0,"0,15","0,05","10,3"
3912,826,450,556,"195,84",0,"0,15","0,05","10,0123732"
2722,320,451,979,"242,8",0,"0,15","0,05","13,11"
6231,2383,451,2159,130,0,"0,15","0,05","13,11"
8342,2384,451,2159,"111,7",0,"0,15","0,05","13,11"
2131,970,451,2278,"116,5",0,"0,15","0,05","13,11"
2190,1002,451,2390,"217,6",0,"0,15","0,05","16,181895"
5709,2195,451,4930,"121,84",100,"0,05","0,05","5,72"
10215,3565,452,1041,"138,8",0,"0,15","0,05",9
7043,680,452,1269,101,0,"0,15","0,05",9
3100,1409,452,3005,"336,8",100,"0,05","0,05",9
2800,1266,452,3048,"307,1",100,"0,05","0,05","9,44"
3488,1501,452,3726,"416,62",100,"0,05","0,05",9
3960,1608,452,4116,"383,58",100,"0,05","0,05",9
4342,1728,452,4119,748,100,"0,05","0,05",9
3964,1611,452,4120,"103,8",100,"0,05","0,05",9
3967,1615,452,4123,"124,64",100,"0,05","0,05",9
3968,1616,452,4124,"101,7",100,"0,05","0,05",9
4302,1717,452,4129,"120,6",100,"0,05","0,05",9
2026,884,453,160,"205,25",0,"0,15","0,05",13
2119,791,453,172,"150,2",0,"0,15","0,05","11,75"
2033,935,453,178,"274,15",0,"0,15","0,05",15
3020,936,453,178,"226,95",0,"0,15","0,05",15
5012,1887,453,1643,"245,07",0,"0,15","0,05",15
8315,2121,453,1643,"166,18",0,"0,15","0,05",15
10497,2996,453,1643,"124,11",0,"0,15","0,05",15
2013,858,453,2095,"128,77",0,"0,15","0,05","7,14"
9155,2889,453,2095,"120,32",0,"0,15","0,05",6
2123,970,453,2278,"124,06",0,"0,15","0,05",12
3049,1384,453,2492,"130,43",0,"0,15","0,05","7,14"
9471,1395,453,2492,"143,23",0,"0,15","0,05",6
3071,1396,453,3386,"530,63",100,"0,05","0,05","7,14"
9553,2927,453,5603,"440,34",0,"0,15","0,05",6
8628,2985,453,5630,"108,75",0,"0,15","0,05","12,5"
9374,3319,453,6307,"363,91",0,"0,15","0,05",6
10856,3729,453,6307,"302,67",0,"0,15","0,05",6
10337,3604,453,6565,"170,65",0,"0,15","0,05",15
11048,3804,453,6726,"240,45",0,"0,15","0,05",6
10610,3675,453,6747,"131,8",0,"0,15","0,05",6
8576,2485,455,8,"348,04",0,"0,15","0,05","94,85"
7753,2909,456,1967,"125,28",0,"0,15","0,05","8,57551856"
4426,1710,456,2139,471,0,"0,15","0,05","17,38"
11212,2035,456,2139,"283,68",0,"0,15","0,05","25,2923751"
4203,1154,459,2139,"441,6",0,"0,15","0,05","9,9"
5979,2299,462,784,"107,49",100,"0,05","0,05","9,72119573"
5573,1275,462,1344,"143,32",0,"0,15","0,05","4,9755474"
2167,993,462,1555,"107,49",0,"0,15","0,05","20,05"
8455,3040,462,5598,"107,49",0,"0,15","0,05","12,067616"
11330,3602,462,6654,"107,49",0,"0,15","0,05","7,22199859"
2303,2551,463,160,"125,52",0,"0,15","0,05","18,23"
7487,2562,463,180,"138,24",0,"0,15","0,05","14,17"
2240,823,463,2022,"159,36",0,"0,15","0,05","19,01"
2221,1011,463,2452,"129,12",0,"0,15","0,05","18,05"
6435,2329,463,2668,"122,04",0,"0,15","0,05","17,71"
2836,1277,463,3151,"135,24",0,"0,15","0,05","15,05"
5932,2287,463,4657,"158,04",0,"0,15","0,05","17,77"
2339,985,464,2022,121,0,"0,15","0,05","21,74"
2594,1187,464,2924,363,0,"0,15","0,05","16,18"
2664,1224,467,225,"193,7",0,"0,15","0,05","17,2656734"
4580,1748,467,1685,"126,6",0,"0,15","0,05","11,9153246"
2651,1221,467,2897,"114,57",0,"0,15","0,05","6,09294406"
6940,2580,467,4699,"256,32",100,"0,05","0,05","18,852645"
6646,2471,467,5250,"177,87",0,"0,15","0,05","10,3543664"
8733,3115,468,6050,"119,9",0,"0,15","0,05","5,99"
2712,1181,469,2901,"172,8",0,"0,15","0,05",30
3017,407,474,920,"129,6",100,"0,05","0,05","10,44"
2334,1069,474,2556,"122,4",100,"0,05","0,05","8,6"
3890,586,475,1527,153,0,"0,15","0,05","15,79"
7039,648,475,1531,"129,6",0,"0,15","0,05","15,79"
2318,989,475,2173,108,0,"0,15","0,05","11,41"
11548,3969,475,7030,"379,84",100,"0,05","0,05","8,14"
7591,2745,477,17,"272,9",0,"0,15","0,05",12
2417,1111,477,149,"372,34",0,"0,15","0,05",12
4767,1753,477,180,"142,3",0,"0,15","0,05",12
6645,1849,477,180,"159,9",0,"0,15","0,05",12
11781,4038,477,1164,"106,34",0,"0,15","0,05",10
2829,1277,477,3151,"155,97",0,"0,15","0,05",10
7911,2703,478,1967,"127,2",0,"0,15","0,05","10,59"
9586,3270,478,1967,"142,56",0,"0,15","0,05","10,61"
4725,1823,479,4183,"125,1",0,"0,15","0,05","17,79"
10648,3424,479,5417,"130,8",0,"0,15","0,05","17,79"
8124,2912,479,5630,"125,1",0,"0,15","0,05","17,79"
2855,1140,481,1007,"188,4",0,"0,15","0,05","7,25"
2335,1052,481,2333,146,0,"0,15","0,05","14,55"
8202,1226,482,225,"184,5",0,"0,15","0,05","41,82"
7463,2731,482,2735,"103,2",0,"0,15","0,05","34,68"
4520,1757,482,4275,"100,8",0,"0,15","0,05","34,68"
2843,1280,484,3159,"290,4",0,"0,15","0,05",18
6953,2581,484,5149,"139,15",0,"0,15","0,05","15,7"
9042,3119,484,6054,328,0,"0,15","0,05","17,38"
2539,725,485,230,"324,74",100,"0,05","0,05",80
6430,2237,485,2133,"129,13",0,"0,15","0,05",55
2650,1221,485,2897,"151,92",100,"0,05","0,05","28,07"
5991,2300,485,3113,"124,32",0,"0,15","0,05","36,52"
5311,2041,485,4707,"1106,47",100,"0,05","0,05",85
7987,2885,485,5441,"501,6",0,"0,15","0,05",84
4149,1644,486,1761,"507,6",0,"0,15","0,05","12,52"
4627,1786,486,1863,"131,04",0,"0,15","0,05","10,32"
2482,1025,486,2461,"191,04",0,"0,15","0,05","8,05"
2631,1208,486,2531,"298,08",0,"0,15","0,05","8,05"
4857,1399,486,2531,"316,56",0,"0,15","0,05","10,44"
9868,3320,486,3580,"131,46",0,"0,15","0,05","9,6"
8242,2957,486,3619,"131,04",0,"0,15","0,05","9,6"
4842,1756,486,4354,"131,04",0,"0,15","0,05","9,6"
6352,2413,486,5169,"309,12",0,"0,15","0,05","10,32"
11661,2491,486,5169,"178,42",0,"0,15","0,05","7,21030059"
10859,3746,486,6821,"345,61",0,"0,15","0,05","40,5816739"
2991,1357,487,3326,"188,37",0,"0,15","0,05","9,76"
9596,3801,488,902,"122,4",0,"0,15","0,05","8,44"
2999,1337,489,2778,"453,6",0,"0,15","0,05","11,33"
4290,1624,489,3317,312,0,"0,15","0,05","10,32"
5238,2022,489,4683,"810,6",0,"0,15","0,05","21,76"
9141,2399,490,173,"673,2",0,"0,15","0,05",159
5439,2425,490,1173,252,0,"0,15","0,05","21,6"
6529,414,490,1179,144,0,"0,15","0,05","46,8"
6274,2290,490,1865,120,0,"0,15","0,05",24
10028,3008,490,2265,225,0,"0,15","0,05","19,5"
6471,2344,490,2800,"525,6",100,"0,05","0,05","55,2"
6174,2373,490,3366,396,0,"0,15","0,05","50,64"
6788,2403,490,3395,"417,6",0,"0,15","0,05","52,22"
2495,358,491,1007,165,0,"0,15","0,05","8,94"
8066,2457,491,1788,120,0,"0,15","0,05","7,95"
2507,1145,491,2785,180,0,"0,15","0,05","8,94"
3045,1383,491,2895,"214,2",100,"0,05","0,05","8,94"
2620,1205,491,2948,195,100,"0,05","0,05","8,94"
3887,1599,493,1025,276,0,"0,15","0,05","14,89"
2557,1015,493,2406,"451,2",0,"0,15","0,05","34,42"
3164,1140,495,1007,"154,8",0,"0,15","0,05","15,76"
7757,2909,495,1967,"225,6",0,"0,15","0,05","197,28"
3518,561,496,1422,"262,8",0,"0,15","0,05","16,46"
4092,1657,497,681,"124,85",0,"0,15","0,05","19,02"
5974,2284,497,2027,"146,18",0,"0,15","0,05",26
7165,2636,497,4762,"168,91",0,"0,15","0,05",36
2733,1246,498,2064,"177,9",0,"0,15","0,05","11,5"
7326,2217,498,2064,"214,18",0,"0,15","0,05","10,19"
9209,3447,498,6119,"108,5",0,"0,15","0,05","6,95"
11168,3836,498,6903,"111,5",0,"0,15","0,05","6,95"
11026,3283,499,1531,"100,58",0,"0,15","0,05","10,45"
3803,2156,499,1685,"91,25",0,"0,15","0,05","10,45"
7117,2629,499,5440,"112,5",0,"0,15","0,05","15,5"
11066,3796,499,6866,"201,05",0,"0,15","0,05","17,55"
10917,3764,500,4501,"120,52",0,"0,15","0,05","20,9"
7198,3120,501,184,1908,0,"0,15","0,05",414
4853,1006,504,2287,"106,66",0,"0,15","0,05","5,3"
10604,3581,507,6119,"116,5",0,"0,15","0,05","14,46"
7162,2615,509,5300,"136,08",0,"0,15","0,05","20,62"
3913,826,510,556,126,0,"0,15","0,05","23,28"
6107,2301,510,556,144,0,"0,15","0,05","24,12"
9882,3052,510,3181,216,0,"0,15","0,05","20,05"
7601,1241,512,979,200,0,"0,15","0,05","13,61"
10551,3658,512,1262,102,0,"0,15","0,05","8,5"
7366,2703,512,1967,151,0,"0,15","0,05","13,61"
5766,2171,512,2011,"122,4",0,"0,15","0,05","13,61"
3944,1394,512,3367,115,0,"0,15","0,05","12,74"
6966,2103,512,4757,168,0,"0,15","0,05","13,61"
6956,2578,512,5375,102,0,"0,15","0,05","15,5"
9448,3342,512,6340,102,0,"0,15","0,05","16,89"
4289,2340,516,3020,138,0,"0,15","0,05","21,46"
7892,2855,516,5588,131,0,"0,15","0,05","20,7"
8211,2943,516,5809,307,0,"0,15","0,05","77,42"
2777,3046,518,149,"223,56",0,"0,15","0,05","16,9606661"
4573,1168,518,557,"459,18",0,"0,15","0,05","53,7562644"
5578,1905,518,1249,"294,84",0,"0,15","0,05","25,8727492"
3426,561,518,1422,"287,82",0,"0,15","0,05","16,5636793"
4937,847,518,1609,"312,12",0,"0,15","0,05","35,7340678"
7232,2193,518,4919,"241,02",0,"0,15","0,05","241,02"
10253,3580,518,6452,"179,28",0,"0,15","0,05","179,28"
2888,619,519,1529,108,0,"0,15","0,05","13,75"
2874,532,523,184,1764,0,"0,15","0,05","228,958286"
7064,1241,523,979,"151,8",0,"0,15","0,05","13,55"
4724,1823,523,4183,"130,32",0,"0,15","0,05","12,53"
7308,2678,523,5417,"139,2",0,"0,15","0,05","12,53"
8089,2912,523,5630,"87,2",0,"0,15","0,05","18,59"
6540,2464,525,35,112,0,"0,15","0,05","11,03"
2774,1112,525,149,168,0,"0,15","0,05","5,9656857"
3994,2450,525,149,140,0,"0,15","0,05","13,38"
4763,1753,525,180,112,0,"0,15","0,05","11,03"
4632,1786,525,1863,112,0,"0,15","0,05",11
7788,2811,525,5667,"118,58",0,"0,15","0,05","13,38"
5741,1858,526,1761,"1665,36",0,"0,15","0,05","196,787819"
11051,3479,526,6294,"309,89",0,"0,15","0,05","29,2215628"
4862,1856,527,4497,149,100,"0,05","0,05","13,43"
5321,2043,527,4705,139,0,"0,15","0,05","16,25"
4851,1006,529,2287,106,0,"0,15","0,05",10
3147,532,530,184,422,0,"0,15","0,05",12
2881,866,530,691,"105,5",0,"0,15","0,05",12
11264,2190,530,4897,"122,4",0,"0,15","0,05","12,57"
9698,733,533,190,"102,81",0,"0,15","0,05","15,5"
4058,1533,533,3816,"111,75",0,"0,15","0,05","18,55"
8300,2982,533,5630,"93,65",0,"0,15","0,05","17,66"
10869,3749,533,6598,"101,65",0,"0,15","0,05","8,84221174"
3546,1517,534,3785,"204,5",100,"0,05","0,05","6,35"
2783,1112,535,149,"112,8",0,"0,15","0,05","14,64"
