,Unnamed: 0,tconst,primaryTitle,Directors,originalTitle,startYear,runtimeMinutes,averageRating,numVotes,Crew,genre
4963,4963,tt0113049,Fermo posta Tinto Brass,Tinto Brass,Fermo posta Tinto Brass,1995-01-01,81,5,1676,"Manuel De Peppe, Tinto Brass","Comedy,NONE,NONE"
4964,4964,tt0113054,Fiesta,Pierre Boutron,Fiesta,1995-01-01,108,6,306,"Erica Porru, Jean-Louis Trintignant","Drama,NONE,NONE"
4965,4965,tt0113057,A Single Girl,Benoît Jacquot,La fille seule,1995-01-01,90,6,1895,Virginie Ledoyen,"Drama,NONE,NONE"
4966,4966,tt0113059,Filmpje!,Paul Ruven,Filmpje!,1995-01-01,104,5,1315,"Joop Braakhekke, Stanley Burleson, Adriaan Adriaanse, Paul de Leeuw","Action,Comedy,NONE"
4967,4967,tt0113061,The Son of Gascogne,Pascal Aubier,Le fils de Gascogne,1995-01-01,106,6,151,"Altinaï Petrovitch-Niegosh, Jean-Claude Dreyfus","Comedy,Drama,Music"
4968,4968,tt0113063,The Final Cut,Roger Christian,The Final Cut,1995-01-01,96,5,1207,"Nelson K. Skalbania, Patrick Thomas Gorman, Sam Elliott","Action,Drama,Thriller"
4969,4969,tt0113071,First Knight,Jerry Zucker,First Knight,1995-01-01,134,6,75375,"Ben Cross, Susannah Corbett, Julia Ormond, Sean Connery","Action,Adventure,Drama"
4970,4970,tt0113080,Flirt,Hal Hartley,Flirt,1995-01-01,85,6,2096,"Susanna Simon, Susie Bick, Amina Gusner","Drama,Romance,NONE"
4971,4971,tt0113083,The Flower of My Secret,Pedro Almodóvar,La flor de mi secreto,1995-01-01,103,7,12222,"Joaquín Cortés, Marisa Paredes, Juan Echanove","Comedy,Drama,NONE"
4972,4972,tt0113089,Fluke,Carlo Carlei,Fluke,1995-01-01,96,6,7156,"Max Pomeranc, Deborah Hobart, Matthew Modine","Drama,Family,Fantasy"
4973,4973,tt0113097,Forget Paris,Billy Crystal,Forget Paris,1995-01-01,101,6,12697,"John Pizzarelli, Marv Albert, Kareem Abdul-Jabbar, Billy Crystal","Comedy,Romance,NONE"
4974,4974,tt0113099,The Four Corners of Nowhere,Stephen Chbosky,The Four Corners of Nowhere,1995-01-01,110,7,177,Randy Ludensky,"Comedy,NONE,NONE"
4975,4975,tt0113107,Frankie Starlight,Michael Lindsay-Hogg,Frankie Starlight,1995-01-01,101,6,912,"Jessie-Ann Friend, Ronan O'Leary, Rudi Davies, Matt Dillon","Drama,Romance,War"
4976,4976,tt0113114,Free Willy 2: The Adventure Home,Dwight H. Little,Free Willy 2: The Adventure Home,1995-01-01,95,5,18915,"Nathan Cavaleri, Rebbie Jackson, Chanel Capra","Adventure,Drama,Family"
4977,4977,tt0113115,Freispiel,Harald Sicheritz,Freispiel,1995-01-01,94,6,443,"Christian Schmidt, Alfred Dorfer","Comedy,NONE,NONE"
4978,4978,tt0113117,French Kiss,Lawrence Kasdan,French Kiss,1995-01-01,111,6,51285,"Suzan Anbeh, Barbara Schulz, Miquel Brown, Meg Ryan","Comedy,Drama,Romance"
4979,4979,tt0113118,Friday,F. Gary Gray,Friday,1995-01-01,91,7,117535,"Kathleen Bradley, Tom Lister Jr., Ice Cube","Comedy,Drama,NONE"
4980,4980,tt0113121,Friendship's Field,Bruce Neibaur,Friendship's Field,1995-01-01,83,7,303,"Alan Stark, Kate Maberly","Drama,Family,NONE"
4981,4981,tt0113129,Deep River,Kei Kumai,Fukai kawa,1995-01-01,108,7,100,Kumiko Akiyoshi,"Drama,NONE,NONE"
4982,4982,tt0113133,Funny Bones,Peter Chelsom,Funny Bones,1995-01-01,128,6,3801,"Fred Cox, George Carl, Eileen Bell, Jerry Lewis","Comedy,Drama,NONE"
4983,4983,tt0113141,The Legend of Galgameth,Sean McNamara,Galgameth,1996-01-01,110,6,652,"Mona Telega, Devin Oatway","Adventure,Family,Fantasy"
4984,4984,tt0113142,Gamera: Guardian of the Universe,Shûsuke Kaneko,Gamera daikaijǯ kuchu kessen,1995-01-01,96,6,3743,"Yuka Sakano, Yukijirô Hotaru, Tsuyoshi Ihara","Adventure,Fantasy,Horror"
4985,4985,tt0113145,The Son Of...,Maurice Pialat,Le garÇõu,1995-01-01,102,6,607,"Antoine Pialat, Dominique Rocheteau, Gérard Depardieu","Drama,NONE,NONE"
4986,4986,tt0113149,French Twist,Josiane Balasko,Gazon maudit,1995-01-01,104,6,5100,"Henri Talau, Josiane Balasko, Victoria Abril","Comedy,Drama,Romance"
4987,4987,tt0113153,My Father is a Hero,Corey Yuen,Kap ba ba dik sung,1995-01-01,104,6,5234,Jet Li,"Action,Crime,Drama"
4988,4988,tt0113158,Georgia,Ulu Grosbard,Georgia,1995-01-01,115,6,3147,"Ulu Grosbard, Jennifer Jason Leigh","Drama,Music,NONE"
4989,4989,tt0113161,Get Shorty,Barry Sonnenfeld,Get Shorty,1995-01-01,105,6,85715,"John Travolta, Alfred Dennis, Zack Phifer, Gene Hackman","Comedy,Crime,Thriller"
4990,4990,tt0113168,Gimlet,José Luis Acosta,Gimlet,1995-01-01,95,5,233,"Àngels Aymar, Ángela Molina","Thriller,NONE,NONE"
4991,4991,tt0113183,My Sister's Good Fortune,Angela Schanelec,Das GlǬck meiner Schwester,1995-01-01,84,6,277,"Anna Bolk, Anna Bolk","Drama,NONE,NONE"
4992,4992,tt0113186,A Last Note,Kaneto Shindô,Gogo no Yuigon-jo,1995-01-01,110,6,237,"Katsumi Kiba, Haruko Sugimura","Drama,NONE,NONE"
4993,4993,tt0113188,Gold Diggers: The Secret of Bear Mountain,Kevin James Dobson,Gold Diggers: The Secret of Bear Mountain,1995-01-01,94,6,4740,"Anna Chlumsky, Christina Ricci","Adventure,Drama,Family"
4994,4994,tt0113189,GoldenEye,Martin Campbell,GoldenEye,1995-01-01,130,7,261661,"Joe Don Baker, Martin Campbell, Famke Janssen, Pierce Brosnan","Action,Adventure,Thriller"
4995,4995,tt0113194,The Five,Takashi Ishii,Gonin,1995-01-01,109,6,2520,"Takashi Ishii, Maiko Kawakami, Kôichi Satô","Action,Crime,Drama"
4996,4996,tt0113205,Grajacy z talerza,Jan Jakub Kolski,Grajacy z talerza,1995-01-01,107,6,158,"Agnieszka Michalska, Franciszek Pieczka","Drama,Fantasy,Romance"
4997,4997,tt0113211,The Grass Harp,Charles Matthau,The Grass Harp,1995-01-01,107,7,18738,"Nell Carter, Bonnie Bartlett, Piper Laurie","Comedy,Drama,NONE"
4998,4998,tt0113223,Grizzly Mountain,Jeremy Haft,Grizzly Mountain,1995-01-01,96,5,283,"Dylan Haggerty, Dan Haggerty","Adventure,Family,Fantasy"
4999,4999,tt0113224,Gentlemen Don't Eat Poets,John-Paul Davidson,The Grotesque,1995-01-01,99,5,664,"Chris Burke, Alan Bates","Comedy,Drama,Horror"
5000,5000,tt0113228,Grumpier Old Men,Howard Deutch,Grumpier Old Men,1995-01-01,101,6,28569,"David Johansen, Ann Morgan Guilbert, Robert Roessel, Walter Matthau","Comedy,Romance,NONE"
5001,5001,tt0113230,Diary of a Serial Killer,Otto Chan,Gwong Chow sat yan wong: Yan pei yat gei,1995-01-01,91,5,160,NONE,"Crime,Horror,NONE"
5002,5002,tt0113233,Guimba the Tyrant,Cheick Oumar Sissoko,"Guimba: un tyran, une Ǹpoque",1995-01-01,93,6,241,"Cheick Oumar Sissoko, Issa Falaba Traoré","Comedy,Drama,Fantasy"
5003,5003,tt0113234,Gumby: The Movie,Art Clokey,Gumby 1,1995-01-01,90,6,967,"Dal McKennon, Dal McKennon","Adventure,Animation,Comedy"
5004,5004,tt0113238,Gunfighter's Moon,Larry Ferguson,Gunfighter's Moon,1995-01-01,95,6,682,"Rex Rossi, James Victor, Nikki Deloach, Lance Henriksen","Action,Drama,Romance"
5005,5005,tt0113241,Habit,Larry Fessenden,Habit,1995-01-01,112,6,1913,Larry Fessenden,"Drama,Horror,Romance"
5006,5006,tt0113243,Hackers,Iain Softley,Hackers,1995-01-01,105,6,71329,"Penn Jillette, Ethan Browne, Chris Difford, Jonny Lee Miller","Crime,Drama,Romance"
5007,5007,tt0113247,La haine,Mathieu Kassovitz,La haine,1995-01-01,98,8,179210,"Karim Belkhadra, Vincent Cassel, Pierre Aïm","Crime,Drama,NONE"
5008,5008,tt0113256,"Good Men, Good Women",Hsiao-Hsien Hou,Hao nan hao nu,1995-01-01,108,7,1196,"Annie Shizuka Inoh, T'ien-wen Chu, Annie Shizuka Inoh","Drama,Romance,NONE"
5009,5009,tt0113269,Haunted,Lewis Gilbert,Haunted,1995-01-01,108,6,6963,"Lewis Gilbert, Aidan Quinn","Drama,Horror,NONE"
5010,5010,tt0113273,"Up, Down, Fragile",Jacques Rivette,Haut bas fragile,1995-01-01,169,7,630,"Philippe Dormoy, Marianne Denicourt, Laurence Côte","Comedy,Musical,Mystery"
5011,5011,tt0113277,Heat,Michael Mann,Heat,1995-01-01,170,8,667992,"Alison E. McBryde, Ashley Judd, Amy Brenneman, Al Pacino","Action,Crime,Drama"
5012,5012,tt0113280,Heavy,James Mangold,Heavy,1995-01-01,105,6,5424,"James Mangold, Pruitt Taylor Vince","Drama,Romance,NONE"
5013,5013,tt0113281,Men Behind the Sun 4,Tun-Fei Mou,Hei tai yang: Nan Jing da tu sha,1995-01-01,91,6,867,NONE,"Drama,History,Horror"
5014,5014,tt0113292,Peace Hotel,Ka-Fai Wai,Wo ping fan dim,1995-01-01,89,6,1242,Chow Yun-Fat,"Action,Crime,Drama"
5015,5015,tt0113303,Hideaway,Brett Leonard,Hideaway,1995-01-01,106,5,7114,"Natasha Morley, Joakim Thåström, Neal Jimenez, Jeff Goldblum","Fantasy,Horror,Thriller"
5016,5016,tt0113305,Higher Learning,John Singleton,Higher Learning,1995-01-01,128,6,20707,"Michael C. Claypool, Bradford English, Dedrick D. Gobert, Omar Epps","Crime,Drama,Thriller"
5017,5017,tt0113312,"Hola, ¶¨estÇ­s sola?",Icíar Bollaín,"Hola, ¶¨estÇ­s sola?",1995-01-01,92,6,807,Silke,"Comedy,Drama,NONE"
5018,5018,tt0113313,Hollow Point,Sidney J. Furie,Hollow Point,1996-01-01,102,5,1995,"Jonny Lang, Kliment Denchev, Thomas Ian Griffith","Action,Comedy,Crime"
5019,5019,tt0113314,Hollow Reed,Angela Pope,Hollow Reed,1996-01-01,104,7,1137,"Sophie Baker, Sam Bould, Michala Petri","Drama,Romance,NONE"
5020,5020,tt0113319,Homage,Ross Kagan Marks,Homage,1995-01-01,97,5,221,"Bob Goen, Blythe Danner","Crime,Drama,Thriller"
5021,5021,tt0113321,Home for the Holidays,Jodie Foster,Home for the Holidays,1995-01-01,103,6,13812,"Eva Langsdorff, Holly Hunter","Comedy,Drama,Romance"
5022,5022,tt0113326,Rumble in the Bronx,Stanley Tong,Hung fan kui,1995-01-01,104,6,43622,"Peter Cheung, Marc Akerstream, Denny Arnold, Jackie Chan","Action,Comedy,Crime"
5023,5023,tt0113328,Hoogste tijd,Frans Weisz,Hoogste tijd,1995-01-01,98,7,148,"Rein Korthals Altes, Anne Martien Lousberg, Rijk de Gooyer","Drama,NONE,NONE"
5024,5024,tt0113337,Hotel Sorrento,Richard Franklin,Hotel Sorrento,1995-01-01,112,6,333,"Richard Franklin, Caroline Goodall","Drama,NONE,NONE"
5025,5025,tt0113347,How to Make an American Quilt,Jocelyn Moorhouse,How to Make an American Quilt,1995-01-01,117,6,12109,"Maya Angelou, Paige Kettner, Richard Kelley, Winona Ryder","Comedy,Drama,Romance"
5026,5026,tt0113350,The Red Wolf,Woo-Ping Yuen,Hu meng wei long,1995-01-01,92,6,392,Fung Woo,"Action,NONE,NONE"
5027,5027,tt0113351,Love in the Time of Twilight,Hark Tsui,Hua yue jia qi,1995-01-01,103,7,291,"Eric Kot, Nicky Wu","Comedy,Drama,History"
5028,5028,tt0113356,Out of the Dark,Jeffrey Lau,Wui wan yeh,1995-01-01,86,6,2597,Stephen Chow,"Comedy,Horror,NONE"
5029,5029,tt0113359,The Hounds of Riga,Per Berglund,Hundarna i Riga,1995-01-01,106,5,789,"Lucine Amara, Nils Bäckström, Carina Lidbom, Rolf Lassgård","Thriller,NONE,NONE"
5030,5030,tt0113360,The Hunted,J.F. Lawton,The Hunted,1995-01-01,111,5,5425,"Reina Reyes, Christopher Lambert","Action,Drama,Thriller"
5031,5031,tt0113362,The Horseman on the Roof,Jean-Paul Rappeneau,Le hussard sur le toit,1995-01-01,135,7,6164,"Marie Albe, Gérard Bayle, Paul Chevillard, Olivier Martinez","Adventure,Drama,Romance"
5032,5032,tt0113364,HÇôst i paradiset,Richard Hobert,HÇôst i paradiset,1995-01-01,102,5,200,"Mona Malm, Mona Malm","Comedy,Drama,Romance"
5033,5033,tt0113368,I Like to Play Games,Robert Kubilos,I Like to Play Games,1995-01-01,95,5,983,"Monique Noel, Lisa Boyle","Drama,NONE,NONE"
5034,5034,tt0113375,I.D.,Phil Davis,I.D.,1995-01-01,107,7,7196,"Andrea Leber, Reece Dinsdale","Crime,Drama,NONE"
5035,5035,tt0113394,The Immortals,Brian Grant,The Immortals,1995-01-01,98,5,1483,"Jason Villard, Audra Lee Janairo, Brent Bolthouse, Eric Roberts","Action,Crime,Drama"
5036,5036,tt0113403,A Midwinter's Tale,Kenneth Branagh,In the Bleak Midwinter,1995-01-01,99,7,2656,"Michael Maloney, Michael Maloney","Comedy,NONE,NONE"
5037,5037,tt0113409,In the Mouth of Madness,John Carpenter,In the Mouth of Madness,1994-01-01,95,7,73079,"Sharon Dyer, John Glover, Stephen Myles Berger, Sam Neill","Drama,Fantasy,Horror"
5038,5038,tt0113416,The Incredibly True Adventure of Two Girls in Love,Maria Maggenti,The Incredibly True Adventure of Two Girls in Love,1995-01-01,94,6,4879,"Nicole Ari Parker, Maria Essen, Tom Judson, Laurel Holloman","Comedy,Drama,Romance"
5039,5039,tt0113419,The Indian in the Cupboard,Frank Oz,The Indian in the Cupboard,1995-01-01,96,6,29961,"David Keith, Hal Scardino","Drama,Family,Fantasy"
5040,5040,tt0113425,The Innocent Sleep,Scott Michell,The Innocent Sleep,1995-01-01,110,5,364,"Chris Chering, Oliver Cotton","Crime,Drama,Thriller"
5041,5041,tt0113440,Washed Out,Zrinko Ogresta,Isprani,1995-01-01,87,6,221,"Zvonko Zecevic, Zrinko Ogresta, Andrea Bakovic, Katarina Bistrovic-Darvas","Drama,Romance,NONE"
5042,5042,tt0113442,It Takes Two,Andy Tennant,It Takes Two,1995-01-01,101,5,23672,"Michael Vollans, Mary-Kate Olsen, Jane Sibbett, Kirstie Alley","Comedy,Family,Romance"
5043,5043,tt0113443,It's My Party,Randal Kleiser,It's My Party,1996-01-01,110,7,3139,"Jon David Casey, Kenneth Patrick Brady, Steven Fertig, Eric Roberts","Drama,Romance,NONE"
5044,5044,tt0113444,Ivo il tardivo,Alessandro Benvenuti,Ivo il tardivo,1995-01-01,110,6,164,"Alessandro Benvenuti, Vito, Alessandro Benvenuti","Comedy,Drama,NONE"
5045,5045,tt0113448,Jack & Sarah,Tim Sullivan,Jack & Sarah,1995-01-01,110,6,5402,"Steve Morrison, Tim Sullivan, Omar, Richard E. Grant","Comedy,Drama,Romance"
5046,5046,tt0113451,Jade,William Friedkin,Jade,1995-01-01,95,5,13219,"Peter Duchin, Bud Bostwick, David Caruso","Crime,Drama,Thriller"
5047,5047,tt0113455,Jallaad,T.L.V. Prasad,Jallaad,1995-01-01,144,5,213,"T.L.V. Prasad, Mithun Chakraborty","Action,Drama,NONE"
5048,5048,tt0113459,Japaner sind die besseren Liebhaber,Philipp Weinges,Japaner sind die besseren Liebhaber,1995-01-01,82,5,122,"Philipp Weinges, Thomas Heinze","Comedy,NONE,NONE"
5049,5049,tt0113463,Jefferson in Paris,James Ivory,Jefferson in Paris,1995-01-01,139,5,3117,"Sandrine Piau, Sylvia Bergé, Nick Nolte","Biography,Drama,History"
5050,5050,tt0113464,Jeffrey,Christopher Ashley,Jeffrey,1995-01-01,92,6,6496,"Mary Bond Davis, Bryan Batt, Albert Macklin, Steven Weber","Comedy,Drama,NONE"
5051,5051,tt0113466,The Interview,Monique Gardenberg,Jenipapo,1995-01-01,100,6,114,"Monique Gardenberg, Henry Czerny","Drama,NONE,NONE"
5052,5052,tt0113475,The Chinese Feast,Hark Tsui,Gam yuk moon tong,1995-01-01,100,6,1343,Kenny Bee,"Comedy,Romance,NONE"
5053,5053,tt0113481,Johnny Mnemonic,Robert Longo,Johnny Mnemonic,1995-01-01,103,5,73504,"Von Flores, Dolph Lundgren, Staffan Ahrenberg, Keanu Reeves","Action,Drama,Sci-Fi"
5054,5054,tt0113482,Jonah and the Pink Whale,Juan Carlos Valdivia,JonÇ­s y la ballena rosada,1995-01-01,92,5,152,NONE,"Drama,NONE,NONE"
5055,5055,tt0113489,Diary of a Seducer,Danièle Dubroux,Le journal du sǸducteur,1996-01-01,95,6,291,"Danièle Dubroux, Chiara Mastroianni","Comedy,Crime,Drama"
5056,5056,tt0113490,The Journey of August King,John Duigan,The Journey of August King,1995-01-01,91,6,1022,"Rich Valliere, Jason Patric","Drama,NONE,NONE"
5057,5057,tt0113492,Judge Dredd,Danny Cannon,Judge Dredd,1995-01-01,96,5,120617,"Paul Abascal, Joan Chen, Christopher Adamson, Sylvester Stallone","Action,Crime,Sci-Fi"
5058,5058,tt0113497,Jumanji,Joe Johnston,Jumanji,1995-01-01,104,7,355078,"Laura Bell Bundy, Malcolm Stewart, Bonnie Hunt, Robin Williams","Adventure,Comedy,Family"
5059,5059,tt0113501,Just Cause,Arne Glimcher,Just Cause,1995-01-01,102,6,28030,"Ruby Dee, George Plimpton, Tony Bolano, Sean Connery","Action,Crime,Drama"
5060,5060,tt0113515,Kakaya chudnaya igra,Pyotr Todorovskiy,Kakaya chudnaya igra,1995-01-01,93,6,132,"Larisa Udovichenko, Andrey Ilin","Drama,NONE,NONE"
5061,5061,tt0113523,Kamikaze Taxi,Masato Harada,Kamikaze takushǩ,1995-01-01,169,7,685,"Reiko Kataoka, Mickey Curtis, Kôji Yakusho","Action,Crime,Drama"
5062,5062,tt0113526,Karan Arjun,Rakesh Roshan,Karan Arjun,1995-01-01,175,6,15034,"Gavin Packard, Raj Kishore, Rakhee Gulzar","Action,Drama,Fantasy"
5063,5063,tt0113530,Karuththamma,Bharathiraja,Karuththamma,1994-01-01,153,7,196,"Bharathiraja, Maheshwari","Drama,NONE,NONE"
5064,5064,tt0113533,Born to Be Wild,John Gray,Born to Be Wild,1995-01-01,100,5,1602,"Roger Fouts, Keith Swift, Wil Horneff","Adventure,Comedy,Drama"
5065,5065,tt0113535,The Keeper,Joe Brewster,The Keeper,1995-01-01,92,5,322,Giancarlo Esposito,"Crime,Drama,NONE"
5066,5066,tt0113537,Kicking and Screaming,Noah Baumbach,Kicking and Screaming,1995-01-01,96,6,14097,"Josh Hamilton, Jonathan Baumbach, Jason Wiles, Josh Hamilton","Comedy,Drama,Romance"
5067,5067,tt0113540,Kids,Larry Clark,Kids,1995-01-01,91,7,80838,"Harmony Korine, Sajan Bhagat, William A. Attaway, Leo Fitzpatrick","Drama,NONE,NONE"
5068,5068,tt0113541,Kids of the Round Table,Robert Tinnell,Kids of the Round Table,1995-01-01,89,5,350,"Christopher Olscamp, Robert Tinnell","Adventure,Comedy,Family"
5069,5069,tt0113542,Killer: A Journal of Murder,Tim Metcalfe,Killer: A Journal of Murder,1995-01-01,91,6,2349,"Rob Locke Jones, Tim Metcalfe, James Woods","Biography,Crime,Drama"
5070,5070,tt0113547,Kimia,Ahmad Reza Darvish,Kimia,1995-01-01,92,6,300,Khosro Shakibai,"Drama,War,NONE"
5071,5071,tt0113552,Kiss of Death,Barbet Schroeder,Kiss of Death,1995-01-01,101,5,19658,"Calvin Hart, David Caruso","Crime,Drama,Thriller"
5072,5072,tt0113556,The Last Wedding,Markku Pölönen,KivenpyÇôrittÇÏjÇÏn kylÇÏ,1995-01-01,90,6,941,"Ahti Kuoppala, Henrika Andersson, Susanna Indren, Martti Suosalo","Comedy,Drama,NONE"
5073,5073,tt0113557,Zero Kelvin,Hans Petter Moland,KjÇÝrlighetens kjÇ÷tere,1995-01-01,118,7,1995,"Juni Dahr, Stellan Skarsgård","Drama,NONE,NONE"
5074,5074,tt0113558,Klash,Bill Parker,Kla$h,1995-01-01,95,6,115,"Cedella Marley, Stafford Ashani, Jasmine Guy","Crime,Music,Romance"
5075,5075,tt0113568,Ghost in the Shell,Mamoru Oshii,KÇïkaku KidÇïtai,1995-01-01,83,7,147061,"Dorothy Elias-Fahn, Milton James, Steve Bulen, Atsuko Tanaka","Action,Animation,Crime"
5076,5076,tt0113571,Der Kopf des Mohren,Paulus Manker,Der Kopf des Mohren,1995-01-01,120,6,154,"Paulus Manker, Gert Voss","Drama,Horror,NONE"
5077,5077,tt0113573,Korea,Cathal Black,Korea,1995-01-01,87,7,113,"Darryl Collins, Donal Donnelly","Drama,NONE,NONE"
5078,5078,tt0113580,Kummeli Stories,Matti Grönberg,Kummeli Stories,1995-01-01,90,7,2384,"Raimo Helminen, Heikki Hela","Comedy,Musical,Sport"
5079,5079,tt0113581,Kun en pige,Peter Schrøder,Kun en pige,1995-01-01,170,6,432,"Amalie Dollerup, Hanne Jørna, Morten Gundel, Waage Sandø","Biography,NONE,NONE"
5080,5080,tt0113588,Trouble Maker,Yen-Ping Chu,La bi xiao xiao sheng,1995-01-01,88,6,171,"Shao-Wen Hao, Li-Wei Chang","Action,Comedy,Drama"
5081,5081,tt0113598,Lang leve de koningin,Esmé Lammers,Lang leve de koningin,1995-01-01,118,7,1207,"Hans Böhm, Dolf Jansen, Rene Nijman","Adventure,Drama,Family"
5082,5082,tt0113612,Last Summer in the Hamptons,Henry Jaglom,Last Summer in the Hamptons,1995-01-01,108,5,427,"Victoria Foyt, Lena Tabori, Victoria Foyt","Comedy,Drama,NONE"
5083,5083,tt0113613,The Last Supper,Stacy Title,The Last Supper,1995-01-01,92,6,15217,"Jonathan Penner, Rachel Chagall, Bryn Erin, Cameron Diaz","Comedy,Crime,Drama"
5084,5084,tt0113617,Last of the Dogmen,Tab Murphy,Last of the Dogmen,1995-01-01,118,6,5649,"Gregory Scott Cummins, Tom Berenger","Adventure,Western,NONE"
5085,5085,tt0113623,The Graduates,Leonardo Pieraccioni,I laureati,1995-01-01,88,6,1439,"Mariolina De Fano, Elisabetta Cavallotti, Massimo Ceccherini","Comedy,Drama,Romance"
5086,5086,tt0113627,Leaving Las Vegas,Mike Figgis,Leaving Las Vegas,1995-01-01,111,7,128073,"Carey Lowell, Mariska Hargitay, Nicolas Cage","Drama,Romance,NONE"
5087,5087,tt0113638,Let It Be Me,Eleanor Bergstein,Let It Be Me,1995-01-01,88,5,777,"Eleanor Bergstein, Victoria Leacock, Campbell Scott","Drama,Romance,NONE"
5088,5088,tt0113646,Lewis & Clark & George,Rod McCall,Lewis & Clark & George,1997-01-01,82,5,719,"Nathan Perkins, Rose McGowan","Comedy,Crime,Thriller"
5089,5089,tt0113647,La ley de la frontera,Adolfo Aristarain,La ley de la frontera,1995-01-01,115,6,261,"Vicente Montoto, Antonio Lagares, Pere Ponce","Adventure,NONE,NONE"
5090,5090,tt0113649,Freedomfighters,Vicente Aranda,Libertarias,1996-01-01,125,6,2117,"Vicente Aranda, Joan Grau, Yolanda Pallín, Ana Belén","Drama,History,War"
5091,5091,tt0113651,Full Throttle,Tung-Shing Yee,Lit foh chin che,1995-01-01,114,6,590,"Alexander Chan, Andy Lau","Action,Drama,NONE"
5092,5092,tt0113658,Lilian's Story,Jerzy Domaradzki,Lilian's Story,1996-01-01,94,6,306,"Ruth Cracknell, Ruth Cracknell","Drama,NONE,NONE"
5093,5093,tt0113662,Lipton Cockton in the Shadows of Sodoma,Jari Halonen,Lipton Cockton in the Shadows of Sodoma,1995-01-01,83,5,326,"Rauno Juvonen, Iris-Lilja Lassila, Heikki Ahonius, Jorma Tommila","Mystery,Sci-Fi,Thriller"
5094,5094,tt0113664,Liste noire,Jean-Marc Vallée,Liste noire,1995-01-01,90,6,570,"Gilles Legare, Louis-Georges Girard, Michel Côté","Drama,Thriller,NONE"
5095,5095,tt0113670,A Little Princess,Alfonso Cuarón,A Little Princess,1995-01-01,97,7,35461,"Rachael Bella, Rahi Azizi, Eleanor Bron, Liesel Matthews","Drama,Family,Fantasy"
5096,5096,tt0113672,Doctor Mack,Chi-Ngai Lee,Liu mang yi sheng,1995-01-01,98,6,562,Tony Leung Chiu-wai,"Comedy,Drama,NONE"
5097,5097,tt0113674,Live Nude Girls,Julianna Lavin,Live Nude Girls,1995-01-01,95,5,1943,NONE,"Comedy,NONE,NONE"
5098,5098,tt0113675,The Real Thing,James Merendino,Livers Ain't Cheap,1996-01-01,89,5,245,"Saville Beebe, James Russo","Action,Crime,NONE"
5099,5099,tt0113677,Living in Oblivion,Tom DiCillo,Living in Oblivion,1995-01-01,90,7,19093,"Tom DiCillo, Steve Buscemi","Comedy,Drama,NONE"
5100,5100,tt0113682,Loch Ness,John Henderson,Loch Ness,1996-01-01,101,5,4641,"Johnny Irving, Janette Foggo, Ted Danson","Adventure,Drama,Fantasy"
5101,5101,tt0113690,Lord of Illusions,Clive Barker,Lord of Illusions,1995-01-01,109,6,18313,"Mikey LeBeau, Ashley Tesoro, J. Trevor Edmond, Scott Bakula","Horror,Mystery,Thriller"
5102,5102,tt0113691,Losing Isaiah,Stephen Gyllenhaal,Losing Isaiah,1993-01-01,111,6,6305,"Jackie Samuel, Jessica Lange","Drama,NONE,NONE"
5103,5103,tt0113703,Love Letter,Shunji Iwai,Love Letter,1995-01-01,117,7,9900,"Takashi Kashiwabara, Kaori Oguri, Miki Sakai, Miho Nakayama","Drama,Romance,NONE"
5104,5104,tt0113720,Love Lessons,Bo Widerberg,Lust och fÇÏgring stor,1995-01-01,130,6,6929,"Sigge Cederlund, Mikael Bengtsson, Per Holst, Johan Widerberg","Drama,Romance,War"
5105,5105,tt0113725,Maborosi,Kore-eda Hirokazu,Maboroshi no hikari,1995-01-01,110,7,6634,"Makiko Esumi, Makiko Esumi","Drama,NONE,NONE"
5106,5106,tt0113729,Mad Love,Antonia Bird,Mad Love,1995-01-01,93,5,6769,"Davey Faragher, Chris O'Donnell","Comedy,Drama,Romance"
5107,5107,tt0113730,Madagascar Skin,Chris Newby,Madagascar Skin,1995-01-01,96,6,300,"Chris Newby, Alistair Donald, Bernard Hill","Comedy,Romance,NONE"
5108,5108,tt0113731,Madame Butterfly,Frédéric Mitterrand,Madame Butterfly,1995-01-01,135,7,619,"Frédéric Mitterrand, Richard Cowan, Christian Gasc","Drama,Music,NONE"
5109,5109,tt0113737,Magic in the Water,Rick Stevenson,Magic in the Water,1995-01-01,98,5,2047,"Clyde Klotz, Sarah Wayne, Peter Baer, Mark Harmon","Adventure,Family,Fantasy"
5110,5110,tt0113748,Malicious,Ian Corson,Malicious,1995-01-01,92,5,1377,"Stephen Benoit, Molly Ringwald","Drama,Thriller,NONE"
5111,5111,tt0113749,Mallrats,Kevin Smith,Mallrats,1995-01-01,94,7,125127,"Shannen Doherty, Claire Forlani, Walter Flanagan, Shannen Doherty","Comedy,Romance,NONE"
5112,5112,tt0113755,Man of the House,James Orr,Man of the House,1995-01-01,96,5,9968,"Zachary Browne, Chevy Chase","Comedy,Family,NONE"
5113,5113,tt0113756,Man of the Year,Dirk Shafer,Man of the Year,1995-01-01,86,5,340,"Steven Drake, Dirk Shafer, Claudette Sutherland","Comedy,Romance,NONE"
5114,5114,tt0113757,A Chinese Torture Chamber Story,Bosco Lam,Moon ching sap dai huk ying,1994-01-01,88,5,1368,"Yvonne Hung Yung, Yvonne Hung Yung","Comedy,Drama,Thriller"
